route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
10,10-Saturday-1-2026_1-0000010,3995869,Conestoga College via Mill,1,383617,100009,1,1
10,10-Saturday-1-2026_1-0000010,3995870,Conestoga College via Mill,1,383618,100009,1,1
10,10-Saturday-1-2026_1-0000010,3995871,Conestoga College via Mill,1,383617,100009,1,1
10,10-Saturday-1-2026_1-0000010,3995872,Conestoga College via Mill,1,383618,100009,1,1
10,10-Saturday-1-2026_1-0000010,3995873,Conestoga College via Mill,1,383617,100009,1,1
10,10-Saturday-1-2026_1-0000010,3995874,Conestoga College via Mill,1,383617,100009,1,1
10,10-Saturday-1-2026_1-0000010,3995875,Conestoga College via Mill,1,383618,100009,1,1
10,10-Saturday-1-2026_1-0000010,3995876,Fairway Station via Mill,0,383658,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995877,Fairway Station via Mill,0,383617,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995878,Fairway Station via Mill,0,383618,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995879,Fairway Station via Mill,0,383617,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995880,Fairway Station via Mill,0,383618,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995881,Fairway Station via Mill,0,383617,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995882,Fairway Station via Mill,0,383618,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995883,Fairway Station via Mill,0,383617,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995884,Fairway Station via Mill,0,383618,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995885,Fairway Station via Mill,0,383617,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995886,Fairway Station via Mill,0,383618,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995887,Fairway Station via Mill,0,383617,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995888,Fairway Station via Mill,0,383618,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995889,Fairway Station via Mill,0,383617,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995890,Fairway Station via Mill,0,383618,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995891,Fairway Station via Mill,0,383617,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995892,Fairway Station via Mill,0,383618,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995893,Fairway Station via Mill,0,383617,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995894,Fairway Station via Mill,0,383618,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995895,Fairway Station via Mill,0,383617,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995896,Fairway Station via Mill,0,383618,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995897,Fairway Station via Mill,0,383617,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995898,Fairway Station via Mill,0,383618,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995899,Fairway Station via Mill,0,383617,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995900,Fairway Station via Mill,0,383618,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995901,Fairway Station via Mill,0,383617,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995902,Fairway Station via Mill,0,383618,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995903,Fairway Station via Mill,0,383617,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995904,Fairway Station via Mill,0,383618,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995905,Fairway Station via Mill,0,383617,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995906,Fairway Station via Mill,0,383618,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995907,Fairway Station via Mill,0,383617,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995908,Fairway Station via Mill,0,383618,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995909,Fairway Station via Mill,0,383617,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995910,Fairway Station via Mill,0,383618,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995911,Conestoga College via Mill,1,383618,100009,1,1
10,10-Saturday-1-2026_2-0000010,4087102,Conestoga College via Mill,1,387492,100009,1,1
10,10-Saturday-1-2026_2-0000010,4087103,Conestoga College via Mill,1,387492,100009,1,1
10,10-Saturday-1-2026_2-0000010,4087104,Conestoga College via Mill,1,387493,100009,1,1
10,10-Saturday-1-2026_2-0000010,4087105,Conestoga College via Mill,1,387493,100009,1,1
10,10-Saturday-1-2026_2-0000010,4087106,Conestoga College via Mill,1,387492,100009,1,1
10,10-Saturday-1-2026_2-0000010,4087107,Conestoga College via Mill,1,387493,100009,1,1
10,10-Saturday-1-2026_2-0000010,4087108,Conestoga College via Mill,1,387492,100009,1,1
10,10-Saturday-1-2026_2-0000010,4087109,Conestoga College via Mill,1,387493,100009,1,1
10,10-Saturday-1-2026_2-0000010,4087110,Conestoga College via Mill,1,387492,100009,1,1
10,10-Saturday-1-2026_2-0000010,4087111,Conestoga College via Mill,1,387493,100009,1,1
10,10-Saturday-1-2026_2-0000010,4087112,Conestoga College via Mill,1,387492,100009,1,1
10,10-Saturday-1-2026_2-0000010,4087113,Conestoga College via Mill,1,387493,100009,1,1
10,10-Saturday-1-2026_2-0000010,4087114,Conestoga College via Mill,1,387492,100009,1,1
10,10-Saturday-1-2026_2-0000010,4087115,Conestoga College via Mill,1,387493,100009,1,1
10,10-Saturday-1-2026_2-0000010,4087116,Conestoga College via Mill,1,387492,100009,1,1
10,10-Saturday-1-2026_2-0000010,4087117,Conestoga College via Mill,1,387493,100009,1,1
10,10-Saturday-1-2026_2-0000010,4087118,Conestoga College via Mill,1,387492,100009,1,1
10,10-Saturday-1-2026_2-0000010,4087119,Conestoga College via Mill,1,387493,100009,1,1
10,10-Saturday-1-2026_2-0000010,4087120,Conestoga College via Mill,1,387492,100009,1,1
10,10-Saturday-1-2026_2-0000010,4087121,Conestoga College via Mill,1,387493,100009,1,1
10,10-Saturday-1-2026_2-0000010,4087122,Conestoga College via Mill,1,387492,100009,1,1
10,10-Saturday-1-2026_2-0000010,4087123,Conestoga College via Mill,1,387493,100009,1,1
10,10-Saturday-1-2026_2-0000010,4087124,Conestoga College via Mill,1,387492,100009,1,1
10,10-Saturday-1-2026_2-0000010,4087125,Conestoga College via Mill,1,387493,100009,1,1
10,10-Saturday-1-2026_2-0000010,4087126,Conestoga College via Mill,1,387492,100009,1,1
10,10-Saturday-1-2026_2-0000010,4087127,Conestoga College via Mill,1,387493,100009,1,1
10,10-Saturday-1-2026_2-0000010,4087128,Conestoga College via Mill,1,387492,100009,1,1
10,10-Saturday-1-2026_2-0000010,4087129,Conestoga College via Mill,1,387493,100009,1,1
10,10-Saturday-1-2026_2-0000010,4087130,Conestoga College via Mill,1,387492,100009,1,1
10,10-Saturday-1-2026_2-0000010,4087131,Conestoga College via Mill,1,387493,100009,1,1
10,10-Saturday-1-2026_2-0000010,4087132,Conestoga College via Mill,1,387492,100009,1,1
10,10-Saturday-1-2026_2-0000010,4087133,Conestoga College via Mill,1,387492,100009,1,1
10,10-Saturday-1-2026_2-0000010,4087134,Conestoga College via Mill,1,387493,100009,1,1
10,10-Saturday-1-2026_2-0000010,4087135,Fairway Station via Mill,0,387533,100010,1,1
10,10-Saturday-1-2026_2-0000010,4087136,Fairway Station via Mill,0,387492,100010,1,1
10,10-Saturday-1-2026_2-0000010,4087137,Fairway Station via Mill,0,387493,100010,1,1
10,10-Saturday-1-2026_2-0000010,4087138,Fairway Station via Mill,0,387492,100010,1,1
10,10-Saturday-1-2026_2-0000010,4087139,Fairway Station via Mill,0,387493,100010,1,1
10,10-Saturday-1-2026_2-0000010,4087140,Fairway Station via Mill,0,387492,100010,1,1
10,10-Saturday-1-2026_2-0000010,4087141,Fairway Station via Mill,0,387493,100010,1,1
10,10-Saturday-1-2026_2-0000010,4087142,Fairway Station via Mill,0,387492,100010,1,1
10,10-Saturday-1-2026_2-0000010,4087143,Fairway Station via Mill,0,387493,100010,1,1
10,10-Saturday-1-2026_2-0000010,4087144,Fairway Station via Mill,0,387492,100010,1,1
10,10-Saturday-1-2026_2-0000010,4087145,Fairway Station via Mill,0,387493,100010,1,1
10,10-Saturday-1-2026_2-0000010,4087146,Fairway Station via Mill,0,387492,100010,1,1
10,10-Saturday-1-2026_2-0000010,4087147,Fairway Station via Mill,0,387493,100010,1,1
10,10-Saturday-1-2026_2-0000010,4087148,Fairway Station via Mill,0,387492,100010,1,1
10,10-Saturday-1-2026_2-0000010,4087149,Fairway Station via Mill,0,387493,100010,1,1
10,10-Saturday-1-2026_2-0000010,4087150,Fairway Station via Mill,0,387492,100010,1,1
10,10-Saturday-1-2026_2-0000010,4087151,Fairway Station via Mill,0,387493,100010,1,1
10,10-Saturday-1-2026_2-0000010,4087152,Fairway Station via Mill,0,387492,100010,1,1
10,10-Saturday-1-2026_2-0000010,4087153,Fairway Station via Mill,0,387493,100010,1,1
10,10-Saturday-1-2026_2-0000010,4087154,Fairway Station via Mill,0,387492,100010,1,1
10,10-Saturday-1-2026_2-0000010,4087155,Fairway Station via Mill,0,387493,100010,1,1
10,10-Saturday-1-2026_2-0000010,4087156,Fairway Station via Mill,0,387492,100010,1,1
10,10-Saturday-1-2026_2-0000010,4087157,Fairway Station via Mill,0,387493,100010,1,1
10,10-Saturday-1-2026_2-0000010,4087158,Fairway Station via Mill,0,387492,100010,1,1
10,10-Saturday-1-2026_2-0000010,4087159,Fairway Station via Mill,0,387493,100010,1,1
10,10-Saturday-1-2026_2-0000010,4087160,Fairway Station via Mill,0,387492,100010,1,1
10,10-Saturday-1-2026_2-0000010,4087161,Fairway Station via Mill,0,387493,100010,1,1
10,10-Saturday-1-2026_2-0000010,4087162,Fairway Station via Mill,0,387492,100010,1,1
10,10-Saturday-1-2026_2-0000010,4087163,Fairway Station via Mill,0,387493,100010,1,1
10,10-Saturday-1-2026_2-0000010,4087164,Fairway Station via Mill,0,387492,100010,1,1
10,10-Saturday-1-2026_2-0000010,4087165,Fairway Station via Mill,0,387493,100010,1,1
10,10-Saturday-1-2026_2-0000010,4087166,Fairway Station via Mill,0,387492,100010,1,1
10,10-Saturday-1-2026_2-0000010,4087167,Fairway Station via Mill,0,387493,100010,1,1
10,10-Saturday-1-2026_2-0000010,4087168,Fairway Station via Mill,0,387492,100010,1,1
10,10-Saturday-1-2026_2-0000010,4087169,Fairway Station via Mill,0,387493,100010,1,1
10,10-Saturday-1-2026_2-0000010,4087170,Conestoga College via Mill,1,387493,100009,1,1
10,10-Sunday-1-2026_1-0000001,3999625,Conestoga College via Mill,1,383917,100009,1,1
10,10-Sunday-1-2026_1-0000001,3999626,Conestoga College via Mill,1,383873,100009,1,1
10,10-Sunday-1-2026_1-0000001,3999627,Conestoga College via Mill,1,383874,100009,1,1
10,10-Sunday-1-2026_1-0000001,3999628,Conestoga College via Mill,1,383875,100009,1,1
10,10-Sunday-1-2026_1-0000001,3999629,Conestoga College via Mill,1,383876,100009,1,1
10,10-Sunday-1-2026_1-0000001,3999630,Conestoga College via Mill,1,383917,100009,1,1
10,10-Sunday-1-2026_1-0000001,3999631,Conestoga College via Mill,1,383917,100009,1,1
10,10-Sunday-1-2026_1-0000001,3999632,Conestoga College via Mill,1,383876,100009,1,1
10,10-Sunday-1-2026_1-0000001,3999633,Conestoga College via Mill,1,383875,100009,1,1
10,10-Sunday-1-2026_1-0000001,3999634,Conestoga College via Mill,1,383874,100009,1,1
10,10-Sunday-1-2026_1-0000001,3999635,Conestoga College via Mill,1,383873,100009,1,1
10,10-Sunday-1-2026_1-0000001,3999636,Conestoga College via Mill,1,383917,100009,1,1
10,10-Sunday-1-2026_1-0000001,3999637,Conestoga College via Mill,1,383873,100009,1,1
10,10-Sunday-1-2026_1-0000001,3999638,Conestoga College via Mill,1,383873,100009,1,1
