route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
301,07SA,436,301 Conestoga,1,07SA,[@1.0.5502541@]11,0,0
301,09MF,276,301 Conestoga,1,09MF,[@1.0.5502541@]11,0,0
301,05SU,552,301 Fairway,0,05SU,[@1.0.5502541@]21,0,0
301,05SA,440,301 Conestoga,1,05SA,[@1.0.5502541@]11,0,0
301,03SA,373,301 Conestoga,1,03SA,[@1.0.5502541@]11,0,0
301,03SA,366,301 Fairway,0,03SA,[@1.0.5502541@]21,0,0
301,07MF,166,301 Fairway,0,07MF,[@1.0.5502541@]21,0,0
301,04SA,319,301 Conestoga,1,04SA,[@1.0.5502541@]11,0,0
301,06SU,567,301 Fairway,0,06SU,[@1.0.5502541@]21,0,0
301,08MF,255,301 Conestoga,1,08MF,[@1.0.5502541@]11,0,0
301,01SU,481,301 Conestoga,1,01SU,[@1.0.5502541@]11,0,0
301,02MF,229,301 Conestoga,1,02MF,[@1.0.5502541@]11,0,0
301,07MF,198,301 Conestoga,1,07MF,[@1.0.5502541@]11,0,0
301,07SA,381,301 Conestoga,1,07SA,[@1.0.5502541@]11,0,0
301,05SA,342,301 Fairway,0,05SA,[@1.0.5502541@]21,0,0
301,07MF,254,301 Conestoga,1,07MF,[@1.0.5502541@]11,0,0
301,05SU,545,301 Conestoga,1,05SU,[@1.0.5502541@]11,0,0
301,07MF,136,301 Fairway,0,07MF,[@1.0.5502541@]21,0,0
301,08MF,225,301 Conestoga,1,08MF,[@1.0.5502541@]11,0,0
301,07SA,353,301 Conestoga,1,07SA,[@1.0.5502541@]11,0,0
301,03SU,464,301 Fairway,0,03SU,[@1.0.5502541@]21,0,0
301,05MF,212,301 Conestoga,1,05MF,[@1.0.5502541@]11,0,0
301,02SU,483,301 Conestoga,1,02SU,[@1.0.5502541@]11,0,0
301,07SA,430,301 Fairway,0,07SA,[@1.0.5502541@]21,0,0
301,01SA,411,301 Conestoga,1,01SA,[@1.0.5502541@]11,0,0
301,02SA,315,301 Conestoga,1,02SA,[@1.0.5502541@]11,0,0
301,01SA,369,301 Conestoga,1,01SA,[@1.0.5502541@]11,0,0
301,03MF,112,301 Fairway,0,03MF,[@1.0.5502541@]21,0,0
301,01SA,418,301 Fairway,0,01SA,[@1.0.5502541@]21,0,0
301,02SU,462,301 Fairway,0,02SU,[@1.0.5502541@]21,0,0
301,07SU,465,301 Conestoga,1,07SU,[@1.0.5502541@]11,0,0
301,01SU,544,301 Fairway,0,01SU,[@1.0.5502541@]21,0,0
301,08MF,107,301 Fairway,0,08MF,[@1.0.5502541@]21,0,0
301,01SU,537,301 Conestoga,1,01SU,[@1.0.5502541@]11,0,0
301,10MF,119,301 Fairway,0,10MF,[@1.0.5502541@]21,0,0
301,06SU,540,301 Fairway,0,06SU,[@1.0.5502541@]21,0,0
301,02MF,180,301 Fairway,0,02MF,[@1.0.5502541@]21,0,0
301,02SU,497,301 Conestoga,1,02SU,[@1.0.5502541@]11,0,0
301,02SA,392,301 Fairway,0,02SA,[@1.0.5502541@]21,0,0
301,07SU,458,301 Fairway,0,07SU,[@1.0.5502541@]21,0,0
301,08MF,205,301 Conestoga,1,08MF,[@1.0.5502541@]11,0,0
301,05MF,222,301 Conestoga,1,05MF,[@1.0.5502541@]11,0,0
301,05SA,398,301 Fairway,0,05SA,[@1.0.5502541@]21,0,0
301,06SU,526,301 Fairway,0,06SU,[@1.0.5502541@]21,0,0
301,02SA,308,301 Fairway,0,02SA,[@1.0.5502541@]21,0,0
301,01MF,160,301 Fairway,0,01MF,[@1.0.5502541@]21,0,0
301,01SA,299,301 Conestoga,1,01SA,[@1.0.5502541@]11,0,0
301,04MF,163,301 Fairway,0,04MF,[@1.0.5502541@]21,0,0
301,02SU,511,301 Conestoga,1,02SU,[@1.0.5502541@]11,0,0
301,06SA,351,301 Conestoga,1,06SA,[@1.0.5502541@]11,0,0
301,03SU,499,301 Conestoga,1,03SU,[@1.0.5502541@]11,0,0
301,02SU,525,301 Conestoga,1,02SU,[@1.0.5502541@]11,0,0
301,01MF,186,301 Fairway,0,01MF,[@1.0.5502541@]21,0,0
301,09MF,178,301 Fairway,0,09MF,[@1.0.5502541@]21,0,0
301,06MF,175,301 Fairway,0,06MF,[@1.0.5502541@]21,0,0
301,03SA,345,301 Conestoga,1,03SA,[@1.0.5502541@]11,0,0
301,09MF,192,301 Fairway,0,09MF,[@1.0.5502541@]21,0,0
301,05SU,461,301 Conestoga,1,05SU,[@1.0.5502541@]11,0,0
301,04MF,211,301 Conestoga,1,04MF,[@1.0.5502541@]11,0,0
301,06MF,125,301 Fairway,0,06MF,[@1.0.5502541@]21,0,0
301,04SU,557,301 Conestoga,1,04SU,[@1.0.5502541@]11,0,0
301,01SA,376,301 Fairway,0,01SA,[@1.0.5502541@]21,0,0
301,06MF,263,301 Conestoga,1,06MF,[@1.0.5502541@]11,0,0
301,02SA,378,301 Fairway,0,02SA,[@1.0.5502541@]21,0,0
301,04MF,231,301 Conestoga,1,04MF,[@1.0.5502541@]11,0,0
301,04SU,515,301 Conestoga,1,04SU,[@1.0.5502541@]11,0,0
301,07MF,106,301 Fairway,0,07MF,[@1.0.5502541@]21,0,0
301,02SA,420,301 Fairway,0,02SA,[@1.0.5502541@]21,0,0
301,02MF,249,301 Conestoga,1,02MF,[@1.0.5502541@]11,0,0
301,06SA,421,301 Conestoga,1,06SA,[@1.0.5502541@]11,0,0
301,05SA,328,301 Fairway,0,05SA,[@1.0.5502541@]21,0,0
301,03SU,520,301 Fairway,0,03SU,[@1.0.5502541@]21,0,0
301,07MF,176,301 Fairway,0,07MF,[@1.0.5502541@]21,0,0
301,09MF,216,301 Conestoga,1,09MF,[@1.0.5502541@]11,0,0
301,04SU,480,301 Fairway,0,04SU,[@1.0.5502541@]21,0,0
301,02SA,322,301 Fairway,0,02SA,[@1.0.5502541@]21,0,0
301,03SU,548,301 Fairway,0,03SU,[@1.0.5502541@]21,0,0
301,01SA,425,301 Conestoga,1,01SA,[@1.0.5502541@]11,0,0
301,03SA,401,301 Conestoga,1,03SA,[@1.0.5502541@]11,0,0
301,07MF,294,301 Conestoga,1,07MF,[@1.0.5502541@]11,0,0
301,05SA,391,301 Conestoga,1,05SA,[@1.0.5502541@]11,0,0
301,09MF,168,301 Fairway,0,09MF,[@1.0.5502541@]21,0,0
301,04SA,382,301 Fairway,0,04SA,[@1.0.5502541@]21,0,0
301,03SU,485,301 Conestoga,1,03SU,[@1.0.5502541@]11,0,0
301,04SA,375,301 Conestoga,1,04SA,[@1.0.5502541@]11,0,0
301,06SA,309,301 Conestoga,1,06SA,[@1.0.5502541@]11,0,0
301,06SA,344,301 Fairway,0,06SA,[@1.0.5502541@]21,0,0
301,05SU,517,301 Conestoga,1,05SU,[@1.0.5502541@]11,0,0
301,01SU,441,301 Fairway,0,01SU,[@3.0.25522486@]22,0,0
301,01SA,313,301 Conestoga,1,01SA,[@1.0.5502541@]11,0,0
301,01SU,558,301 Fairway,0,01SU,[@1.0.5502541@]21,0,0
301,10MF,207,301 Conestoga,1,10MF,[@1.0.5502541@]11,0,0
301,03SA,359,301 Conestoga,1,03SA,[@1.0.5502541@]11,0,0
301,06MF,155,301 Fairway,0,06MF,[@1.0.5502541@]21,0,0
301,02SA,343,301 Conestoga,1,02SA,[@1.0.5502541@]11,0,0
301,05SA,321,301 Conestoga,1,05SA,[@1.0.5502541@]11,0,0
301,06SU,463,301 Conestoga,1,06SU,[@1.0.5502541@]11,0,0
301,05MF,252,301 Conestoga,1,05MF,[@1.0.5502541@]11,0,0
301,02SA,413,301 Conestoga,1,02SA,[@1.0.5502541@]11,0,0
301,03SA,303,301 Conestoga,1,03SA,[@1.0.5502541@]11,0,0
301,02SA,357,301 Conestoga,1,02SA,[@1.0.5502541@]11,0,0
301,05SU,444,301 Fairway,0,05SU,[@1.0.5502541@]21,0,0
301,06SU,456,301 Fairway,0,06SU,[@1.0.5502541@]21,0,0
301,01SU,530,301 Fairway,0,01SU,[@1.0.5502541@]21,0,0
301,05MF,144,301 Fairway,0,05MF,[@1.0.5502541@]21,0,0
301,04MF,251,301 Conestoga,1,04MF,[@1.0.5502541@]11,0,0
301,07MF,214,301 Conestoga,1,07MF,[@1.0.5502541@]11,0,0
301,06SA,323,301 Conestoga,1,06SA,[@1.0.5502541@]11,0,0
301,05SU,531,301 Conestoga,1,05SU,[@1.0.5502541@]11,0,0
301,05MF,202,301 Conestoga,1,05MF,[@1.0.5502541@]11,0,0
301,05MF,134,301 Fairway,0,05MF,[@1.0.5502541@]21,0,0
301,04SU,487,301 Conestoga,1,04SU,[@1.0.5502541@]11,0,0
301,04SU,522,301 Fairway,0,04SU,[@1.0.5502541@]21,0,0
301,03MF,250,301 Conestoga,1,03MF,[@1.0.5502541@]11,0,0
301,10MF,247,301 Conestoga,1,10MF,[@1.0.5502541@]11,0,0
301,09MF,290,301 Conestoga,1,09MF,[@1.0.5502541@]11,0,0
301,09MF,226,301 Conestoga,1,09MF,[@1.0.5502541@]11,0,0
301,07SA,416,301 Fairway,0,07SA,[@1.0.5502541@]21,0,0
301,07MF,264,301 Conestoga,1,07MF,[@1.0.5502541@]11,0,0
301,07SU,507,301 Conestoga,1,07SU,[@1.0.5502541@]11,0,0
301,03MF,103,301 Fairway,0,03MF,[@1.0.5502541@]21,0,0
301,02SU,546,301 Fairway,0,02SU,[@1.0.5502541@]21,0,0
301,07SA,402,301 Fairway,0,07SA,[@1.0.5502541@]21,0,0
301,02MF,187,301 Fairway,0,02MF,[@1.0.5502541@]21,0,0
301,06SA,400,301 Fairway,0,06SA,[@1.0.5502541@]21,0,0
301,01SU,523,301 Conestoga,1,01SU,[@1.0.5502541@]11,0,0
301,10MF,129,301 Fairway,0,10MF,[@1.0.5502541@]21,0,0
301,04MF,113,301 Fairway,0,04MF,[@1.0.5502541@]21,0,0
301,10MF,257,301 Conestoga,1,10MF,[@1.0.5502541@]11,0,0
301,03MF,142,301 Fairway,0,03MF,[@1.0.5502541@]21,0,0
301,01MF,110,301 Fairway,0,01MF,[@1.0.5502541@]21,0,0
301,06SA,407,301 Conestoga,1,06SA,[@1.0.5502541@]11,0,0
301,02MF,200,301 Conestoga,1,02MF,[@1.0.5502541@]11,0,0
301,06SU,547,301 Conestoga,1,06SU,[@1.0.5502541@]11,0,0
301,03MF,172,301 Fairway,0,03MF,[@1.0.5502541@]21,0,0
301,01SU,447,301 Fairway,0,01SU,[@1.0.5502541@]21,0,0
301,04MF,293,301 Conestoga,1,04MF,[@1.0.5502541@]11,0,0
301,07MF,196,301 Fairway,0,07MF,[@1.0.5502541@]21,0,0
301,03SU,534,301 Fairway,0,03SU,[@1.0.5502541@]21,0,0
301,01SA,355,301 Conestoga,1,01SA,[@1.0.5502541@]11,0,0
301,08MF,157,301 Fairway,0,08MF,[@1.0.5502541@]21,0,0
301,02SU,490,301 Fairway,0,02SU,[@1.0.5502541@]21,0,0
301,10MF,237,301 Conestoga,1,10MF,[@1.0.5502541@]11,0,0
301,01SU,443,301 Conestoga,1,01SU,[@1.0.5502541@]11,0,0
301,07MF,224,301 Conestoga,1,07MF,[@1.0.5502541@]11,0,0
301,04SA,305,301 Conestoga,1,04SA,[@1.0.5502541@]11,0,0
301,09MF,148,301 Fairway,0,09MF,[@1.0.5502541@]21,0,0
301,05SU,475,301 Conestoga,1,05SU,[@1.0.5502541@]11,0,0
301,03SA,415,301 Conestoga,1,03SA,[@1.0.5502541@]11,0,0
301,06SA,393,301 Conestoga,1,06SA,[@1.0.5502541@]11,0,0
301,04SU,550,301 Fairway,0,04SU,[@1.0.5502541@]21,0,0
301,03MF,152,301 Fairway,0,03MF,[@1.0.5502541@]21,0,0
301,04SU,508,301 Fairway,0,04SU,[@1.0.5502541@]21,0,0
301,07MF,288,301 Conestoga,1,07MF,[@1.0.5502541@]11,0,0
301,07SA,367,301 Conestoga,1,07SA,[@1.0.5502541@]11,0,0
301,04SA,312,301 Fairway,0,04SA,[@1.0.5502541@]21,0,0
301,05SA,370,301 Fairway,0,05SA,[@1.0.5502541@]21,0,0
301,05MF,104,301 Fairway,0,05MF,[@1.0.5502541@]21,0,0
301,03SU,442,301 Fairway,0,03SU,[@1.0.5502541@]21,0,0
301,05SA,356,301 Fairway,0,05SA,[@1.0.5502541@]21,0,0
301,01MF,193,301 Fairway,0,01MF,[@1.0.5502541@]21,0,0
301,02SA,427,301 Conestoga,1,02SA,[@1.0.5502541@]11,0,0
301,02MF,121,301 Fairway,0,02MF,[@1.0.5502541@]21,0,0
301,06SA,379,301 Conestoga,1,06SA,[@1.0.5502541@]11,0,0
